variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
aligned_guard_1p1,0.5,128,214,0.2876176347248429,0.0020201095327373763,0.5092608824792528,24,24,1.2116523921794842e-06,0
aligned_guard_1p1,0.5,128,215,0.2896010086715152,0.0019833739466722884,0.49302398238350925,24,24,1.0536778674643564e-06,0
aligned_guard_1p1,0.5,128,216,0.29161244626638,0.0020114375948647855,0.4719658358837541,24,24,1.0863855170168244e-06,0
aligned_guard_1p1,0.5,128,217,0.29374336066943035,0.0021309144030503572,0.5181279411787785,37,24,1.4232540961470836e-06,0
aligned_guard_1p1,0.5,128,218,0.29579971995223836,0.0020563592828080003,0.5043398462367942,27,24,1.1337005969059001e-06,0
aligned_guard_1p1,0.5,128,219,0.29783838425583425,0.0020386643035959057,0.5058775752357857,26,24,1.0371618311429285e-06,0
aligned_guard_1p1,0.5,128,220,0.29985336219061,0.002014977934775721,0.4911310907036015,24,24,9.452338540434899e-07,0
aligned_guard_1p1,0.5,128,221,0.30190472685975467,0.0020513646691446823,0.47878932091621934,33,24,9.929059110724222e-07,0
aligned_guard_1p1,0.5,128,222,0.30404696832121747,0.002142241461462796,0.5001385956093288,40,24,1.1996645507339742e-06,0
aligned_guard_1p1,0.5,128,223,0.30618861613671233,0.0021416478154948834,0.5201852258929625,39,24,1.1487245322447378e-06,0
aligned_guard_1p1,0.5,128,224,0.3082471596216974,0.0020585434849850637,0.4997633460801994,37,24,8.967482354165967e-07,0
aligned_guard_1p1,0.5,128,225,0.310306677892826,0.0020595182711285907,0.49265054320650087,38,24,8.688800686626937e-07,0
aligned_guard_1p1,0.5,128,226,0.31239692045880785,0.002090242565981823,0.4950530553738169,39,24,9.014604249033262e-07,0
aligned_guard_1p1,0.5,128,227,0.31450805030973206,0.002111129850924232,0.49051123191386475,39,24,9.11308347571573e-07,0
aligned_guard_1p1,0.5,128,228,0.3166600192286568,0.0021519689189247277,0.5126925872186626,39,24,9.625477491361222e-07,0
aligned_guard_1p1,0.5,128,229,0.3187587124539666,0.0020986932253098055,0.5009466348926178,39,24,8.220198778843034e-07,0
aligned_guard_1p1,0.5,128,230,0.32085343979529274,0.002094727341326166,0.49300834583344433,38,23,1.9591660315856927e-06,0
aligned_guard_1p1,0.5,128,231,0.3229778737516642,0.0021244339563714393,0.4855281180435062,40,24,8.097479950950802e-07,0
aligned_guard_1p1,0.5,128,232,0.325165629596714,0.00218775584504982,0.5125446965868662,39,24,8.938640933742578e-07,0
aligned_guard_1p1,0.5,128,233,0.3272998394125784,0.00213420981586436,0.49602330556122687,37,23,1.9102969335858312e-06,0
aligned_guard_1p1,0.5,128,234,0.32945115951380793,0.002151320101229521,0.5068864299009236,38,23,1.913565560285947e-06,0
aligned_guard_1p1,0.5,128,235,0.3315732523282181,0.0021220928144101425,0.4896644257832405,39,23,1.7232135641795904e-06,0
aligned_guard_1p1,0.5,128,236,0.3337401371402154,0.0021668848119972763,0.4777699703312168,38,23,1.83503433638402e-06,0
aligned_guard_1p1,0.5,128,237,0.33600784434928826,0.002267707209072884,0.5183168678668307,39,24,8.716253700120212e-07,0
aligned_guard_1p1,0.5,128,238,0.33819541275546977,0.002187568406181523,0.5039495990444246,38,23,1.7749768884360413e-06,0
aligned_guard_1p1,0.5,128,239,0.34036583655412894,0.0021704237986591617,0.5030022118985523,39,23,1.6519963916014143e-06,0
aligned_guard_1p1,0.5,128,240,0.3425233059919541,0.002157469437825158,0.48535391647592635,38,23,1.538928632551184e-06,0
aligned_guard_1p1,0.5,128,241,0.344745879421968,0.002222573430013899,0.49438849655178324,38,23,1.701181169025445e-06,0
aligned_guard_1p1,0.5,128,242,0.3469936799326147,0.0022478005106466932,0.5002592912955884,38,23,1.7221825288392285e-06,0
aligned_guard_1p1,0.5,128,243,0.3492403153772311,0.002246635444616394,0.5128137562846833,40,23,1.6591745792104626e-06,0
aligned_guard_1p1,0.5,128,244,0.35143081379608515,0.0021904984188540347,0.4979070074667918,38,23,1.41854680523779e-06,0
aligned_guard_1p1,0.5,128,245,0.3536305201528993,0.0021997063568141603,0.4802800758837122,38,23,1.3913745879281037e-06,0
aligned_guard_1p1,0.5,128,246,0.3559205447315441,0.0022900245786447782,0.5091119037118357,38,23,1.6126888344286512e-06,0
aligned_guard_1p1,0.5,128,247,0.3581695832650656,0.0022490385335214667,0.49106126328030203,40,23,1.4346512311063156e-06,0
aligned_guard_1p1,0.5,128,248,0.36045956081134756,0.0022899775462819354,0.5132975477589755,38,23,1.4932137119061624e-06,0
aligned_guard_1p1,0.5,128,249,0.3626902139250044,0.0022306531136568174,0.4952926271861466,38,23,1.2730615490372132e-06,0
aligned_guard_1p1,0.5,128,250,0.3649420676688503,0.002251853743845926,0.4766206465084479,39,23,1.2790147077514366e-06,0
aligned_guard_1p1,0.5,128,251,0.3673043800868521,0.002362312418001822,0.5103998521456988,40,23,1.5337428539448828e-06,0
aligned_guard_1p1,0.5,128,252,0.3696185582827027,0.0023141781958505307,0.5079002274482121,39,23,1.3396080070965291e-06,0
aligned_guard_1p1,0.5,128,253,0.37189674016842206,0.0022781818857193713,0.5031577062110341,38,23,1.2049833175112153e-06,0
aligned_guard_1p1,0.5,128,254,0.37416062468971356,0.0022638845212914795,0.49053421319087775,39,23,1.128712013070044e-06,0
aligned_guard_1p1,0.5,128,255,0.37646819515107355,0.002307570461360003,0.4882669784194342,40,23,1.1901381754037263e-06,0
aligned_guard_1p1,0.5,128,256,0.3788312163703559,0.0023630212192823526,0.4950094614687425,39,23,1.2660917752805978e-06,0
aligned_guard_1p1,0.5,128,257,0.38121806086851057,0.0023868444981546746,0.5167229697646288,38,23,1.2725493504819818e-06,0
aligned_guard_1p1,0.5,128,258,0.3835276586973451,0.0023095978288345687,0.49944871961290105,39,23,1.0663434466847106e-06,0
aligned_guard_1p1,0.5,128,259,0.38583980580888905,0.002312147111543932,0.48586745670023296,40,23,1.031384834470006e-06,0
aligned_guard_1p1,0.5,128,260,0.38821920689827966,0.0023794010893905828,0.5037053990565137,39,23,1.1182466006227183e-06,0
aligned_guard_1p1,0.5,128,261,0.3905811044418115,0.0023618975435318133,0.48727361862711566,38,23,1.0442639824307665e-06,0
aligned_guard_1p1,0.5,128,262,0.3930046889056969,0.00242358446388542,0.5155186756999496,40,23,1.1259493544371196e-06,0
aligned_guard_1p1,0.5,128,263,0.3953553161265195,0.0023506272208225812,0.4969432988999834,40,23,9.55252338106309e-07,0
aligned_guard_1p1,0.5,128,264,0.39772040206894577,0.002365085942426278,0.4823113699818452,39,23,9.343728722217648e-07,0
aligned_guard_1p1,0.5,128,265,0.40017222685436943,0.00245182478542368,0.5071045160872059,39,23,1.0497915444666757e-06,0
aligned_guard_1p1,0.5,128,266,0.40258970166246405,0.0024174748080946335,0.5027781232557994,40,23,9.596006697528815e-07,0
aligned_guard_1p1,0.5,128,267,0.40499381860418776,0.0024041169417237055,0.50473614671548,40,23,9.04749523776867e-07,0
aligned_guard_1p1,0.5,128,268,0.40737537672853474,0.0023815581243470042,0.4916889632538607,39,23,8.353106654160918e-07,0
aligned_guard_1p1,0.5,128,269,0.4097971904180129,0.0024218136894781158,0.4811923012783349,39,23,8.639841165009576e-07,0
aligned_guard_1p1,0.5,128,270,0.41231366219348015,0.0025164717754672388,0.5045600916051255,40,23,9.825798871993087e-07,0
aligned_guard_1p1,0.5,128,271,0.4148073907080182,0.0024937285145380248,0.5126377746137762,40,23,9.100152926812555e-07,0
aligned_guard_1p1,0.5,128,272,0.41723964271716524,0.002432252009147016,0.5005823578687472,39,23,7.902928668498433e-07,0
aligned_guard_1p1,0.5,128,273,0.4196690651397836,0.0024294224226183705,0.4853208839256314,37,22,1.9355957996006364e-06,0
aligned_guard_1p1,0.5,128,274,0.4221719683766765,0.0025029032368928984,0.5019904840715043,41,23,8.359954610604539e-07,0
aligned_guard_1p1,0.5,128,275,0.4246649471445134,0.0024929787678369428,0.49322263265796507,39,23,7.944995046986631e-07,0
aligned_guard_1p1,0.5,128,276,0.42719218190906827,0.0025272347645548415,0.5119963528727611,39,23,8.007402400675673e-07,0
aligned_guard_1p1,0.5,128,277,0.4296602021892663,0.002468020280198068,0.49639778249581135,38,22,1.787378534106342e-06,0
aligned_guard_1p1,0.5,128,278,0.43214613219059433,0.002485930001328011,0.48764450310864565,39,22,1.7774121816777714e-06,0
aligned_guard_1p1,0.5,128,279,0.43469504844565376,0.0025489162550594298,0.5070410725489565,37,22,1.8872585482616848e-06,0
aligned_guard_1p1,0.5,128,280,0.4372085689403996,0.002513520494745841,0.4889275536000128,37,22,1.7178017163948723e-06,0
aligned_guard_1p1,0.5,128,281,0.4397790116125691,0.0025704426721695145,0.5104463768704705,38,22,1.8201513652534024e-06,0
aligned_guard_1p1,0.5,128,282,0.44229684971333966,0.002517838100770557,0.49129962856468956,38,22,1.611419101614178e-06,0
aligned_guard_1p1,0.5,128,283,0.4448592759338991,0.0025624262205594488,0.48012344377331195,37,22,1.662589573986041e-06,0
aligned_guard_1p1,0.5,128,284,0.44752778364143914,0.0026685077075399868,0.5173065591526523,38,22,1.8802273554315834e-06,0
aligned_guard_1p1,0.5,128,285,0.4501070160717325,0.002579232430293364,0.49801593606560324,39,22,1.5954685734212693e-06,0
aligned_guard_1p1,0.5,128,286,0.45269652400060484,0.0025895079288723844,0.5029242293254786,37,22,1.5551404066751627e-06,0
aligned_guard_1p1,0.5,128,287,0.4552709753571694,0.0025744513565646152,0.4928041903220177,37,22,1.46281280502481e-06,0
aligned_guard_1p1,0.5,128,288,0.45788301824065464,0.00261204288348519,0.4881502203863687,39,22,1.501218188691169e-06,0
aligned_guard_1p1,0.5,128,289,0.46055846810669976,0.0026754498660450975,0.511910825923148,39,22,1.5843431591574045e-06,0
aligned_guard_1p1,0.5,128,290,0.4631716672524888,0.0026131991457890723,0.49743236718787126,37,22,1.3855259756648406e-06,0
aligned_guard_1p1,0.5,128,291,0.46579835513828344,0.002626687885794647,0.4943951454021317,38,22,1.368619453815088e-06,0
aligned_guard_1p1,0.5,128,292,0.46845482123652776,0.002656466098244299,0.49778743833899347,39,22,1.3877635301367248e-06,0
aligned_guard_1p1,0.5,128,293,0.47112309477423325,0.0026682735377055104,0.5003506750981024,38,22,1.3496404937124553e-06,0
aligned_guard_1p1,0.5,128,294,0.47378949822935235,0.0026664034551191016,0.5049328269579809,38,22,1.2994394727848351e-06,0
aligned_guard_1p1,0.5,128,295,0.47642985285947526,0.0026403546301229015,0.49442508446885847,39,22,1.2157963442608537e-06,0
aligned_guard_1p1,0.5,128,296,0.47909997894435963,0.0026701260848843575,0.49699502988151045,39,22,1.2241353772812687e-06,0
aligned_guard_1p1,0.5,128,297,0.4817862493538655,0.002686270409505853,0.4939342274615932,38,22,1.2044491735005597e-06,0
aligned_guard_1p1,0.5,128,298,0.4845055085792395,0.002719259225374019,0.5057997640456248,38,22,1.211748752550983e-06,0
aligned_guard_1p1,0.5,128,299,0.4871935873592928,0.002688078780053299,0.501315658639275,39,22,1.1317302476520875e-06,0
aligned_guard_1p1,0.5,128,300,0.48987461151416317,0.002681024154870379,0.4917043805106471,38,22,1.0813596113601369e-06,0
aligned_guard_1p1,0.5,128,301,0.49260086763586586,0.002726256121702708,0.4907369978061517,38,22,1.1046049072626875e-06,0
aligned_guard_1p1,0.5,128,302,0.4953785837382695,0.002777716102403613,0.4997939218149833,39,22,1.1449149706391517e-06,0
aligned_guard_1p1,0.5,128,303,0.49815744516611205,0.0027788614278425384,0.5078560349594134,39,22,1.1107171987851228e-06,0
aligned_guard_1p1,0.5,128,304,0.5,0.001842554833887955,0.3722443382959201,34,20,1.5808624514983906e-06,0
