variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
aligned_guard_1p1,0.1,128,213,0.08652493529169653,0.00033019188762943444,0.10060797374829969,9,9,9.07263366867093e-07,0
aligned_guard_1p1,0.1,128,214,0.08685313183052704,0.0003281965388305167,0.10043424072081661,9,9,9.563499805578342e-07,0
aligned_guard_1p1,0.1,128,215,0.0871799093682224,0.00032677753769536164,0.10026774923882126,9,9,1.0237591249500336e-06,0
aligned_guard_1p1,0.1,128,216,0.08750581429794914,0.0003259049297267374,0.10067962658142962,9,9,1.1112916476579732e-06,0
aligned_guard_1p1,0.1,128,217,0.0878295192428251,0.0003237049448759583,0.10144076527466188,9,9,1.1670535491481837e-06,0
aligned_guard_1p1,0.1,128,218,0.0881486265997141,0.0003191073568890101,0.10128590447775535,9,9,1.1546811357022043e-06,0
aligned_guard_1p1,0.1,128,219,0.08846368263691333,0.00031505603719922675,0.10109653496198588,9,9,1.1555731107192246e-06,0
aligned_guard_1p1,0.1,128,220,0.08877532144561998,0.0003116388087066421,0.10127243669533928,9,9,1.1730700055410382e-06,0
aligned_guard_1p1,0.1,128,221,0.08908304467108571,0.0003077232254657345,0.10137776220341625,9,9,1.1721673340321348e-06,0
aligned_guard_1p1,0.1,128,222,0.08938658582131181,0.0003035411502261043,0.1012093761996905,9,9,1.1615567920424291e-06,0
aligned_guard_1p1,0.1,128,223,0.08968649988226522,0.00029991406095340853,0.1010400992824286,9,9,1.1626599112508444e-06,0
aligned_guard_1p1,0.1,128,224,0.08998332665013595,0.0002968267678707291,0.10088323073199079,9,9,1.181027062663245e-06,0
aligned_guard_1p1,0.1,128,225,0.09027755470540044,0.00029422805526449426,0.10073710322605854,9,9,1.2127686000095898e-06,0
aligned_guard_1p1,0.1,128,226,0.09056962986523925,0.0002920751598388068,0.10059952314486208,9,9,1.2576278359392531e-06,0
aligned_guard_1p1,0.1,128,227,0.09085996440233067,0.0002903345370914156,0.10046853712340655,9,9,1.3171683410312419e-06,0
aligned_guard_1p1,0.1,128,228,0.09114894495823823,0.0002889805559075621,0.10034241796143713,9,9,1.393470703267511e-06,0
aligned_guard_1p1,0.1,128,229,0.09143693936955352,0.0002879944113152835,0.1002196186866513,9,9,1.4872200856329657e-06,0
aligned_guard_1p1,0.1,128,230,0.09172430267734631,0.00028736330779279126,0.10009873433139611,9,9,1.603892288105268e-06,0
aligned_guard_1p1,0.1,128,231,0.09201138253875736,0.0002870798614110542,0.09997847118766812,9,9,1.7436895366067838e-06,0
aligned_guard_1p1,0.1,128,232,0.09229852421836174,0.00028714167960438284,0.09985762171354409,9,9,1.913694375887645e-06,0
aligned_guard_1p1,0.1,128,233,0.09258607530828063,0.0002875510899188947,0.09973504363292061,10,10,1.4134441758681313e-07,0
aligned_guard_1p1,0.1,128,234,0.09287439030714627,0.0002883149988656341,0.09960964211223705,10,10,1.6015441442110607e-07,0
aligned_guard_1p1,0.1,128,235,0.09316383517689168,0.00028944486974541054,0.09948035414658897,10,10,1.8257745246283713e-07,0
aligned_guard_1p1,0.1,128,236,0.09345479199166025,0.0002909568147685723,0.09934613445947281,10,10,2.1284272997599204e-07,0
aligned_guard_1p1,0.1,128,237,0.09374766379422371,0.00029287180256345563,0.09920594234695959,10,10,2.493135498369383e-07,0
aligned_guard_1p1,0.1,128,238,0.09404287978193054,0.0002952159877068406,0.09905872897547642,10,10,2.9406285479133963e-07,0
aligned_guard_1p1,0.1,128,239,0.09434090095660151,0.00029802117467096317,0.09890342469227463,10,10,3.545829943413896e-07,0
aligned_guard_1p1,0.1,128,240,0.09464222639158844,0.0003013254349869259,0.09873892592574676,10,10,4.307824159277351e-07,0
aligned_guard_1p1,0.1,128,241,0.09494740029555973,0.00030517390397129436,0.09856408124197003,10,10,5.335814108047974e-07,0
aligned_guard_1p1,0.1,128,242,0.0952570200882123,0.00030961979265256605,0.09837767608111364,10,10,6.682832971137068e-07,0
aligned_guard_1p1,0.1,128,243,0.09557174575056407,0.00031472566235177235,0.10090010858454661,10,10,8.521675169845433e-07,0
aligned_guard_1p1,0.1,128,244,0.09588366381167107,0.00031191806110699696,0.10090983638911355,10,10,8.790740695903526e-07,0
aligned_guard_1p1,0.1,128,245,0.09619276951659385,0.0003091057049227835,0.10072062263995216,10,10,9.047319905660527e-07,0
aligned_guard_1p1,0.1,128,246,0.0964996636727467,0.00030689415615285594,0.10053224260702281,10,10,9.428656912098691e-07,0
aligned_guard_1p1,0.1,128,247,0.09680493305518005,0.0003052693824333502,0.1003536402090472,10,10,9.965217568755687e-07,0
aligned_guard_1p1,0.1,128,248,0.09710912668661927,0.0003041936314392203,0.10018320873162655,10,10,1.0708137016829974e-06,0
aligned_guard_1p1,0.1,128,249,0.09741276402793671,0.0003036373413174481,0.10001901867586248,10,10,1.1607160751464672e-06,0
aligned_guard_1p1,0.1,128,250,0.09771634363243319,0.00030357960449648434,0.09985933167665463,10,10,1.2766739398757025e-06,0
aligned_guard_1p1,0.1,128,251,0.09802035087882602,0.0003040072463928336,0.09970258225011333,10,10,1.4217507114155725e-06,0
aligned_guard_1p1,0.1,128,252,0.09832526499391905,0.0003049141150930302,0.09954733895569685,10,10,1.6023268768218263e-06,0
aligned_guard_1p1,0.1,128,253,0.09863156561259127,0.0003063006186722189,0.09939227068038398,10,10,1.825702278242317e-06,0
aligned_guard_1p1,0.1,128,254,0.09893973909185225,0.0003081734792609686,0.09923611760232384,11,11,1.877653545733785e-07,0
aligned_guard_1p1,0.1,128,255,0.09925028477492294,0.0003105456830706888,0.09980774801619219,11,11,2.222877533654268e-07,0
aligned_guard_1p1,0.1,128,256,0.09956142863824335,0.0003111438633204186,0.10226520938590275,11,11,2.4971555255536483e-07,0
aligned_guard_1p1,0.1,128,257,0.09986568055850913,0.0003042519202657691,0.10214042403175198,11,11,2.2500732238127364e-07,0
aligned_guard_1p1,0.1,128,258,0.1,0.00013431944149087938,0.04704981358819891,8,8,1.1257231772969162e-06,0
