model,eta_target,grid,variant,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
M2,0.1,32,aligned_guard_1p1,945,0.0006754609223176808,5.397305081975122e-07,0.10256853711929485,9,9,1.1487740195418959e-07,0
M2,0.1,32,aligned_guard_1p1,946,0.0006759871368112831,5.262144936022296e-07,0.10435542811679895,9,9,1.354136315152945e-07,0
M2,0.1,32,aligned_guard_1p1,947,0.000676491388964811,5.042521535279108e-07,0.10433509162550943,9,9,1.350679375909613e-07,0
M2,0.1,32,aligned_guard_1p1,948,0.0006769746895932686,4.833006284576106e-07,0.10416924104026458,9,9,1.329196631286064e-07,0
M2,0.1,32,aligned_guard_1p1,949,0.0006774386467303575,4.63957137088865e-07,0.10398667263932834,9,9,1.2960320210570245e-07,0
M2,0.1,32,aligned_guard_1p1,950,0.0006778848165378078,4.461698074503e-07,0.10379603668178473,9,9,1.2536286375333206e-07,0
M2,0.1,32,aligned_guard_1p1,951,0.0006783146689885503,4.2985245074256175e-07,0.10359663710294609,9,9,1.2107921795989033e-07,0
M2,0.1,32,aligned_guard_1p1,952,0.0006787295979503035,4.1492896175327457e-07,0.10338701558104693,9,9,1.16319882867562e-07,0
M2,0.1,32,aligned_guard_1p1,953,0.0006791309336107067,4.013356604031232e-07,0.10316559238089969,9,9,1.0966914594707476e-07,0
M2,0.1,32,aligned_guard_1p1,954,0.0006795199544568444,3.890208461376774e-07,0.10293069786996459,9,9,1.0363427347843011e-07,0
M2,0.1,32,aligned_guard_1p1,955,0.0006798978988934294,3.779444365850303e-07,0.10268055737973285,9,9,9.457216914275295e-08,0
M2,0.1,32,aligned_guard_1p1,956,0.0006802659767907739,3.6807789734459433e-07,0.1024132715181036,9,9,8.888310069302986e-08,0
M2,0.1,32,aligned_guard_1p1,957,0.0006806253812818994,3.59404491125478e-07,0.10212679452067112,9,9,8.195958166585505e-08,0
M2,0.1,32,aligned_guard_1p1,958,0.0006809773011603333,3.519198784337956e-07,0.1018189101663207,9,9,7.203280054347676e-08,0
M2,0.1,32,aligned_guard_1p1,959,0.0006813229342827649,3.4563312243171353e-07,0.10148720438032105,8,8,1.952592848227085e-06,0
M2,0.1,32,aligned_guard_1p1,960,0.0006816635024603418,3.4056817757681164e-07,0.10112903336534167,8,8,1.7638664879293703e-06,0
M2,0.1,32,aligned_guard_1p1,961,0.0006820002684376714,3.3676597732964106e-07,0.10074148572307717,8,8,1.5947255466004738e-06,0
M2,0.1,32,aligned_guard_1p1,962,0.0006823345557225099,3.3428728483850127e-07,0.10032133654032442,8,8,1.4514355645875586e-06,0
M2,0.1,32,aligned_guard_1p1,963,0.0006826677722608524,3.33216538342403e-07,0.1000383569886609,8,8,1.3476167409097881e-06,0
M2,0.1,32,aligned_guard_1p1,964,0.0006830008610363709,3.3308877551854667e-07,0.09983410459767308,8,8,1.2741555706172397e-06,0
M2,0.1,32,aligned_guard_1p1,965,0.0006833345033090801,3.3364227270919024e-07,0.10011374329974837,8,8,1.2234244667939486e-06,0
M2,0.1,32,aligned_guard_1p1,966,0.0006836677665172196,3.332632081394052e-07,0.09968642447435756,8,8,1.164547291241187e-06,0
M2,0.1,32,aligned_guard_1p1,967,0.0006840020780444879,3.343115272683201e-07,0.1000463833679173,8,8,1.1529805978460426e-06,0
M2,0.1,32,aligned_guard_1p1,968,0.0006843362345787015,3.341565342136361e-07,0.09998740921413322,8,8,1.1153639632992167e-06,0
M2,0.1,32,aligned_guard_1p1,969,0.0006846704331911469,3.341986124452989e-07,0.09953606224492738,8,8,1.0921403101902595e-06,0
M2,0.1,32,aligned_guard_1p1,970,0.000685006189503892,3.357563127451634e-07,0.09998860077174346,8,8,1.1089963224163918e-06,0
M2,0.1,32,aligned_guard_1p1,971,0.000685341984094629,3.3579459073703465e-07,0.10008131106314043,8,8,1.0910415148005817e-06,0
M2,0.1,32,aligned_guard_1p1,972,0.0006856775058690442,3.3552177441519004e-07,0.0996565708198861,8,8,1.06903359398747e-06,0
M2,0.1,32,aligned_guard_1p1,973,0.0006860141838940403,3.366780249960577e-07,0.09948058337058394,8,8,1.0889512253664155e-06,0
M2,0.1,32,aligned_guard_1p1,974,0.0006863526198114713,3.3843591743111173e-07,0.10024073486266052,8,8,1.1270844267936858e-06,0
M2,0.1,32,aligned_guard_1p1,975,0.000686690242952298,3.3762314082673236e-07,0.09988088894645125,8,8,1.1013118676392603e-06,0
M2,0.1,32,aligned_guard_1p1,976,0.0006870282687191769,3.380257668789281e-07,0.09941726507104648,8,8,1.1116811847983123e-06,0
M2,0.1,32,aligned_guard_1p1,977,0.0006873682758262295,3.400071070526483e-07,0.09986522627899393,8,8,1.168230887875462e-06,0
M2,0.1,32,aligned_guard_1p1,978,0.0006877087417919329,3.4046596570338606e-07,0.10004910816056987,8,8,1.1899403782816276e-06,0
M2,0.1,32,aligned_guard_1p1,979,0.00068804904064313,3.4029885119712274e-07,0.09964277709482547,8,8,1.20009347243199e-06,0
M2,0.1,32,aligned_guard_1p1,980,0.0006883905594778302,3.4151883470015686e-07,0.09941463283681909,8,8,1.255184824077032e-06,0
M2,0.1,32,aligned_guard_1p1,981,0.0006887340892228535,3.4352974502328227e-07,0.10011438282015599,8,8,1.3382760432848864e-06,0
M2,0.1,32,aligned_guard_1p1,982,0.0006890772264778075,3.4313725495406e-07,0.09975120003462906,8,8,1.3548239200413692e-06,0
M2,0.1,32,aligned_guard_1p1,983,0.0006894212195874994,3.4399310969185175e-07,0.09936122378697092,8,8,1.4154607980621419e-06,0
M2,0.1,32,aligned_guard_1p1,984,0.0006897674241697108,3.4620458221143516e-07,0.10007287031826756,8,8,1.5213479975890454e-06,0
M2,0.1,32,aligned_guard_1p1,985,0.000690113376655245,3.459524855341719e-07,0.09970886459535047,8,8,1.5410983191182457e-06,0
M2,0.1,32,aligned_guard_1p1,986,0.0006904603392717968,3.469626165518528e-07,0.09962508922285541,8,8,1.592916512054471e-06,0
M2,0.1,32,aligned_guard_1p1,987,0.0006908086075837836,3.482683119868711e-07,0.09990265892236432,8,8,1.6361183988497912e-06,0
M2,0.1,32,aligned_guard_1p1,988,0.0006911572152342142,3.4860765043052064e-07,0.09956739320992915,8,8,1.6190160673845979e-06,0
M2,0.1,32,aligned_guard_1p1,989,0.0006915073375375023,3.501223032880974e-07,0.09996046644060795,8,8,1.6046636013660286e-06,0
M2,0.1,32,aligned_guard_1p1,990,0.0006918575983113415,3.5026077383915015e-07,0.09972092719489274,8,8,1.4964694245257748e-06,0
M2,0.1,32,aligned_guard_1p1,991,0.0006922088393032695,3.5124099192801026e-07,0.09988103079568116,8,8,1.3725348153270972e-06,0
M2,0.1,32,aligned_guard_1p1,992,0.000692560498661538,3.5165935826845504e-07,0.09989284992945519,8,8,1.1922328999812466e-06,0
M2,0.1,32,aligned_guard_1p1,993,0.000692912535227235,3.520365656969429e-07,0.09989800210760973,8,8,9.798462021520981e-07,0
M2,0.1,32,aligned_guard_1p1,994,0.0006932649312294271,3.5239600219204636e-07,0.09993492748197015,8,8,7.582768786585953e-07,0
M2,0.1,32,aligned_guard_1p1,995,0.000693617556693888,3.526254644609856e-07,0.09969416950492868,8,8,5.477509141132851e-07,0
M2,0.1,32,aligned_guard_1p1,996,0.0006939712639028573,3.5370720896927933e-07,0.09922933172301668,8,8,3.7174682158649465e-07,0
M2,0.1,32,aligned_guard_1p1,997,0.0006943277181919546,3.5645428909729866e-07,0.09871508138194544,8,8,2.4194599151370185e-07,0
M2,0.1,32,aligned_guard_1p1,998,0.0006946888122457782,3.6109405382356563e-07,0.09815614560017848,8,8,1.446888591739799e-07,0
M2,0.1,32,aligned_guard_1p1,999,0.000695056689419047,3.6787717326882184e-07,0.09754773905091535,8,8,8.422405593990112e-08,0
M2,0.1,32,aligned_guard_1p1,1000,0.0006954338146880159,3.7712526896887607e-07,0.09688372115814503,8,8,4.51442905915832e-08,0
M2,0.1,32,aligned_guard_1p1,1001,0.0006958230702455655,3.892555575495369e-07,0.09615677060019233,7,7,1.136927208274034e-06,0
M2,0.1,32,aligned_guard_1p1,1002,0.0006962278837133222,4.0481346775674507e-07,0.09535812079373701,7,7,4.5306094106566303e-07,0
M2,0.1,32,aligned_guard_1p1,1003,0.0006966524028464461,4.24519133123828e-07,0.09447724807002336,7,7,2.0873108283009562e-07,0
M2,0.1,32,aligned_guard_1p1,1004,0.0006971017376247084,4.4933477826236923e-07,0.09350158161997227,7,7,2.2292647180330776e-07,0
M2,0.1,32,aligned_guard_1p1,1005,0.0006975823014509852,4.805638262769126e-07,0.09241635811975042,7,7,2.423658141683775e-07,0
M2,0.1,32,aligned_guard_1p1,1006,0.0006981023001136183,5.199986626330936e-07,0.09120487948876574,7,7,2.666997132906957e-07,0
M2,0.1,32,aligned_guard_1p1,1007,0.0006986724435813229,5.701434677046473e-07,0.08984967724159514,7,7,3.130928604385152e-07,0
M2,0.1,32,aligned_guard_1p1,1008,0.0006992996013957981,6.271578144751121e-07,0.08741329653225054,7,7,3.7771383494320967e-07,0
M2,0.1,32,aligned_guard_1p1,1009,0.0006999894749917207,6.898735959226233e-07,0.08372207973566231,7,7,5.474575978510634e-07,0
M2,0.1,32,aligned_guard_1p1,1010,0.0007007483359472356,7.588609555148857e-07,0.07903110045703036,7,7,1.0629489424589221e-06,0
M2,0.1,32,aligned_guard_1p1,1011,0.000701583082998302,8.347470510663743e-07,0.07369679358435763,8,8,5.764275075913557e-08,0
M2,0.1,32,aligned_guard_1p1,1012,0.000702501304754475,9.182217561730118e-07,0.07565494059841098,8,8,1.4448673034585053e-07,0
M2,0.1,32,aligned_guard_1p1,1013,0.0007035113486862654,1.010043931790313e-06,0.08501422383930587,8,8,3.8113807580136526e-07,0
M2,0.1,32,aligned_guard_1p1,1014,0.0007046223970112348,1.1110483249693443e-06,0.09568120884014349,8,8,1.0126503938951916e-06,0
M2,0.1,32,aligned_guard_1p1,1015,0.0007057835950546517,1.1611980434168584e-06,0.10266729454031219,8,8,1.809437591977623e-06,0
M2,0.1,32,aligned_guard_1p1,1016,0.0007069146251929407,1.1310301382889908e-06,0.10298077617129238,8,8,1.8376404796140322e-06,0
M2,0.1,32,aligned_guard_1p1,1017,0.0007080129176901808,1.098292497240164e-06,0.10281353510077271,8,8,1.7840184343300252e-06,0
M2,0.1,32,aligned_guard_1p1,1018,0.0007090811549569606,1.06823726677978e-06,0.1025994949634597,8,8,1.7150459024757474e-06,0
M2,0.1,32,aligned_guard_1p1,1019,0.0007101223270086946,1.0411720517340047e-06,0.10236745648566704,8,8,1.6343153021673114e-06,0
M2,0.1,32,aligned_guard_1p1,1020,0.0007111394198304546,1.0170928217599938e-06,0.10211779910155407,8,8,1.546055025446661e-06,0
M2,0.1,32,aligned_guard_1p1,1021,0.0007121354193826468,9.959995521921851e-07,0.10184880177942401,8,8,1.4540037545140542e-06,0
M2,0.1,32,aligned_guard_1p1,1022,0.0007131133391370188,9.779197543720165e-07,0.10155843314847746,8,8,1.366522486900475e-06,0
M2,0.1,32,aligned_guard_1p1,1023,0.0007140762525298853,9.629133928664567e-07,0.1012444479308436,8,8,1.2955529628682596e-06,0
M2,0.1,32,aligned_guard_1p1,1024,0.0007150273302556724,9.510777257871838e-07,0.10090436453043604,8,8,1.2582385744100826e-06,0
M2,0.1,32,aligned_guard_1p1,1025,0.0007159698838609729,9.425536053005e-07,0.10053542888396787,8,8,1.2945647854006099e-06,0
M2,0.1,32,aligned_guard_1p1,1026,0.0007169074176396256,9.375337786526384e-07,0.10286883048001641,8,8,1.4440591947052416e-06,0
M2,0.1,32,aligned_guard_1p1,1027,0.0007178188052526449,9.113876130192482e-07,0.10396348084878898,8,8,1.4312917598458588e-06,0
M2,0.1,32,aligned_guard_1p1,1028,0.0007186954473250134,8.766420723684961e-07,0.10387199699246888,8,8,1.352904079024617e-06,0
M2,0.1,32,aligned_guard_1p1,1029,0.0007195394111437046,8.439638186912457e-07,0.10367497523766815,8,8,1.3003389516924113e-06,0
M2,0.1,32,aligned_guard_1p1,1030,0.0007203534589086127,8.140477649080826e-07,0.10345251576900416,8,8,1.2593528924301773e-06,0
M2,0.1,32,aligned_guard_1p1,1031,0.0007211403394971193,7.868805885066577e-07,0.10320850303610518,8,8,1.217913090244988e-06,0
M2,0.1,32,aligned_guard_1p1,1032,0.0007219027578690159,7.624183718965338e-07,0.10294073491567489,8,8,1.1697114456660477e-06,0
M2,0.1,32,aligned_guard_1p1,1033,0.0007226433960357446,7.406381667287278e-07,0.10264610706270932,8,8,1.115018940276714e-06,0
M2,0.1,32,aligned_guard_1p1,1034,0.0007233649413411854,7.215453054408109e-07,0.10232089250123155,8,8,1.053069618511235e-06,0
M2,0.1,32,aligned_guard_1p1,1035,0.0007240701202032953,7.051788621098338e-07,0.10196062487830145,8,8,9.841909751317585e-07,0
M2,0.1,32,aligned_guard_1p1,1036,0.0007247617390149214,6.916188116260802e-07,0.10155990884413305,8,8,9.100241841319147e-07,0
M2,0.1,32,aligned_guard_1p1,1037,0.0007254427349113312,6.809958964098006e-07,0.10111216553995324,8,8,8.296820921920028e-07,0
M2,0.1,32,aligned_guard_1p1,1038,0.0007261162403127566,6.735054014254234e-07,0.10060929144874943,8,8,7.472332693502131e-07,0
M2,0.1,32,aligned_guard_1p1,1039,0.0007267856669548958,6.694266421392187e-07,0.10004119674068707,8,8,6.621335319079164e-07,0
M2,0.1,32,aligned_guard_1p1,1040,0.0007274548179286435,6.691509737477589e-07,0.09939517315662101,8,8,5.772054000258546e-07,0
M2,0.1,32,aligned_guard_1p1,1041,0.0007281280407346376,6.732228059941608e-07,0.09865501675369659,8,8,4.999116679512521e-07,0
M2,0.1,32,aligned_guard_1p1,1042,0.0007288104417195515,6.824009849138617e-07,0.09779979190418324,8,8,4.4079500475345345e-07,0
M2,0.1,32,aligned_guard_1p1,1043,0.0007295081947225257,6.977530029741025e-07,0.0968020605296545,8,8,4.286733934128668e-07,0
M2,0.1,32,aligned_guard_1p1,1044,0.0007302289985971088,7.208038745831778e-07,0.09562529877478951,8,8,5.302464813121137e-07,0
M2,0.1,32,aligned_guard_1p1,1045,0.0007309827780715978,7.537794744890348e-07,0.09965168889243337,8,8,8.781778917939077e-07,0
M2,0.1,32,aligned_guard_1p1,1046,0.000731739192220587,7.564141489891697e-07,0.1032220191960622,8,8,1.1382280270234402e-06,0
M2,0.1,32,aligned_guard_1p1,1047,0.0007324719953132609,7.328030926738798e-07,0.10331247186202841,8,8,1.1164536226922901e-06,0
M2,0.1,32,aligned_guard_1p1,1048,0.0007331813027951809,7.09307481920017e-07,0.10313852890380411,8,8,1.065166700693693e-06,0
M2,0.1,32,aligned_guard_1p1,1049,0.0007338690258890225,6.877230938416607e-07,0.10293100390659779,8,8,1.0039520418650564e-06,0
M2,0.1,32,aligned_guard_1p1,1050,0.0007345371657766561,6.681398876335823e-07,0.10270463505270884,8,8,9.34844238813576e-07,0
M2,0.1,32,aligned_guard_1p1,1051,0.0007351877107956718,6.505450190156341e-07,0.10245849471686859,8,8,8.587217201560418e-07,0
M2,0.1,32,aligned_guard_1p1,1052,0.0007358226459670437,6.349351713719151e-07,0.10219034002167149,8,8,7.760923836049776e-07,0
M2,0.1,32,aligned_guard_1p1,1053,0.0007364439719859582,6.21326018914571e-07,0.10189758771144156,8,8,6.906331066003362e-07,0
M2,0.1,32,aligned_guard_1p1,1054,0.0007370537273617911,6.097553758329115e-07,0.10157732664177306,8,8,6.029461265499745e-07,0
M2,0.1,32,aligned_guard_1p1,1055,0.0007376540142525688,6.002868907776052e-07,0.10122624361901829,8,8,5.163550686322324e-07,0
M2,0.1,32,aligned_guard_1p1,1056,0.0007382470293337536,5.93015081184761e-07,0.1008405179357331,8,8,4.3290943916784377e-07,0
M2,0.1,32,aligned_guard_1p1,1057,0.0007388351015623816,5.880722286280767e-07,0.10041568032473064,8,8,3.5327121325308634e-07,0
M2,0.1,32,aligned_guard_1p1,1058,0.0007394207394097042,5.856378473225808e-07,0.09994642443584162,8,8,2.836976283835941e-07,0
M2,0.1,32,aligned_guard_1p1,1059,0.0007400066911839955,5.859517742913535e-07,0.09942635314777284,8,8,2.180109860534494e-07,0
M2,0.1,32,aligned_guard_1p1,1060,0.0007405960236454009,5.893324614053582e-07,0.09884763372024458,8,8,1.6222138051914526e-07,0
M2,0.1,32,aligned_guard_1p1,1061,0.0007411922265480149,5.962029026140051e-07,0.09820052315712584,8,8,1.1810009593950722e-07,0
M2,0.1,32,aligned_guard_1p1,1062,0.0007417993545789523,6.071280309373201e-07,0.09747270544314347,8,8,8.183403144053707e-08,0
M2,0.1,32,aligned_guard_1p1,1063,0.000742422224364065,6.228697851127795e-07,0.09664835071009366,8,8,5.849937163618411e-08,0
M2,0.1,32,aligned_guard_1p1,1064,0.0007430666945288805,6.444701648154757e-07,0.09570675408935349,8,8,5.6051882457579473e-08,0
M2,0.1,32,aligned_guard_1p1,1065,0.0007437400745540914,6.733800252109555e-07,0.09462032228895381,8,8,8.580048657430326e-08,0
M2,0.1,32,aligned_guard_1p1,1066,0.0007444517398802299,7.11665326138471e-07,0.09335151524201317,8,8,1.7816161944166352e-07,0
M2,0.1,32,aligned_guard_1p1,1067,0.0007452140899334599,7.623500532299702e-07,0.09184804657540835,8,8,4.3783746762114364e-07,0
M2,0.1,32,aligned_guard_1p1,1068,0.0007460441022000834,8.300122666235169e-07,0.0937307100435581,8,8,1.2834075178416449e-06,0
M2,0.1,32,aligned_guard_1p1,1069,0.0007469296308237733,8.855286236899277e-07,0.10504684411729079,9,9,1.3765463160683506e-07,0
M2,0.1,32,aligned_guard_1p1,1070,0.0007477726153333329,8.429845095595491e-07,0.10584149099131983,9,9,1.4849474658894078e-07,0
M2,0.1,32,aligned_guard_1p1,1071,0.0007485690747384906,7.964594051577402e-07,0.1057325177184515,9,9,1.4827852616162037e-07,0
M2,0.1,32,aligned_guard_1p1,1072,0.0007493223523699554,7.53277631464884e-07,0.10555314924213186,9,9,1.4664640746728573e-07,0
M2,0.1,32,aligned_guard_1p1,1073,0.0007500360000790701,7.136477091146903e-07,0.10537381078651366,9,9,1.463119863850759e-07,0
M2,0.1,32,aligned_guard_1p1,1074,0.000750713253472288,6.772533932179161e-07,0.105198826423762,9,9,1.4540785634265768e-07,0
M2,0.1,32,aligned_guard_1p1,1075,0.0007513570376438812,6.43784171593135e-07,0.10502697168237637,9,9,1.427140718156033e-07,0
M2,0.1,32,aligned_guard_1p1,1076,0.0007519700079707226,6.129703268414456e-07,0.10485664990701944,9,9,1.4274753360666898e-07,0
M2,0.1,32,aligned_guard_1p1,1077,0.0007525545873249028,5.845793541801982e-07,0.10468630941337254,9,9,1.407283392094059e-07,0
M2,0.1,32,aligned_guard_1p1,1078,0.0007531129978347928,5.584105098899633e-07,0.10451445856609887,9,9,1.3876023710998547e-07,0
M2,0.1,32,aligned_guard_1p1,1079,0.0007536472880349729,5.342902001801057e-07,0.1043396483644301,9,9,1.3694128845236093e-07,0
M2,0.1,32,aligned_guard_1p1,1080,0.0007541593562741853,5.120682392123605e-07,0.10416045333963173,9,9,1.3308850322753563e-07,0
M2,0.1,32,aligned_guard_1p1,1081,0.0007546509711076411,4.916148334557268e-07,0.10397545314075796,9,9,1.3114837092234505e-07,0
M2,0.1,32,aligned_guard_1p1,1082,0.0007551237892763585,4.728181687173776e-07,0.10378321481281157,9,9,1.2654586849298633e-07,0
M2,0.1,32,aligned_guard_1p1,1083,0.0007555793717803021,4.555825039436053e-07,0.10358227555573979,9,9,1.2066534504192293e-07,0
M2,0.1,32,aligned_guard_1p1,1084,0.0007560191984798985,4.398266995963483e-07,0.10337112571440976,9,9,1.1654411286062117e-07,0
M2,0.1,32,aligned_guard_1p1,1085,0.0007564446816083414,4.2548312844293347e-07,0.10314819172311668,9,9,1.0905046114550171e-07,0
M2,0.1,32,aligned_guard_1p1,1086,0.0007568571785424467,4.124969341053198e-07,0.10291181869407193,9,9,1.0204696112502509e-07,0
M2,0.1,32,aligned_guard_1p1,1087,0.000757258004161253,4.008256188062888e-07,0.10266025228911071,9,9,9.380502308930895e-08,0
M2,0.1,32,aligned_guard_1p1,1088,0.0007576484431187548,3.9043895750176805e-07,0.10239161943861709,9,9,8.915075785694343e-08,0
M2,0.1,32,aligned_guard_1p1,1089,0.0007580297623708991,3.813192521442958e-07,0.10210390736057638,9,9,7.922108565916225e-08,0
M2,0.1,32,aligned_guard_1p1,1090,0.0007584032243294093,3.7346195851024605e-07,0.10179494017196898,9,9,7.179245459463034e-08,0
M2,0.1,32,aligned_guard_1p1,1091,0.0007587701010699225,3.6687674051316485e-07,0.10146235215742506,8,8,1.9563718207013897e-06,0
M2,0.1,32,aligned_guard_1p1,1092,0.0007591316901053747,3.615890354522169e-07,0.10110355644667081,8,8,1.7734019510197014e-06,0
M2,0.1,32,aligned_guard_1p1,1093,0.0007594893323567063,3.5764225133162815e-07,0.1007157074196221,8,8,1.608574306254598e-06,0
M2,0.1,32,aligned_guard_1p1,1094,0.0007598444331254886,3.5510076878231797e-07,0.10031735135461352,8,8,1.4733649743997315e-06,0
M2,0.1,32,aligned_guard_1p1,1095,0.0007601984105421441,3.5397741665553573e-07,0.10008824020965278,8,8,1.3782299533889104e-06,0
M2,0.1,32,aligned_guard_1p1,1096,0.0007605520758837607,3.53665341616624e-07,0.10016699542928473,8,8,1.3069510088974825e-06,0
M2,0.1,32,aligned_guard_1p1,1097,0.0007609051516050608,3.5307572130013874e-07,0.09983840607866185,8,8,1.2375555177316924e-06,0
M2,0.1,32,aligned_guard_1p1,1098,0.0007612587987987289,3.536471936680894e-07,0.10016941135015495,8,8,1.211549450851329e-06,0
M2,0.1,32,aligned_guard_1p1,1099,0.0007616118478871696,3.5304908844065235e-07,0.09993325079260866,8,8,1.1629814575730005e-06,0
M2,0.1,32,aligned_guard_1p1,1100,0.000761965132790483,3.5328490331344734e-07,0.09973795895510497,8,8,1.1487957056414156e-06,0
M2,0.1,32,aligned_guard_1p1,1101,0.0007623193458774708,3.54213086987745e-07,0.1002342180413815,8,8,1.1553656957849166e-06,0
M2,0.1,32,aligned_guard_1p1,1102,0.0007626727312721087,3.533853946378959e-07,0.0998442534427844,8,8,1.1213188294731983e-06,0
M2,0.1,32,aligned_guard_1p1,1103,0.0007630266679108762,3.5393663876750093e-07,0.09961000902980378,8,8,1.1298158099775993e-06,0
M2,0.1,32,aligned_guard_1p1,1104,0.000763381990274778,3.5532236390180573e-07,0.10026994555353656,8,8,1.1595710139663493e-06,0
M2,0.1,32,aligned_guard_1p1,1105,0.0007637363560440424,3.543657692644208e-07,0.0999011574924761,8,8,1.1358938898016646e-06,0
M2,0.1,32,aligned_guard_1p1,1106,0.0007640910724238713,3.547163798288416e-07,0.09943514466975403,8,8,1.1471531056033962e-06,0
M2,0.1,32,aligned_guard_1p1,1107,0.0007644478038200059,3.567313961345686e-07,0.10022553937795345,8,8,1.2096781317109482e-06,0
M2,0.1,32,aligned_guard_1p1,1108,0.0007648037324569069,3.55928636900944e-07,0.09999214106348865,8,8,1.2017524861443813e-06,0
M2,0.1,32,aligned_guard_1p1,1109,0.0007651596890682118,3.5595661130503447e-07,0.0995499625266997,8,8,1.2200085856154386e-06,0
M2,0.1,32,aligned_guard_1p1,1110,0.0007655172548595697,3.5756579135784757e-07,0.09993472983983198,8,8,1.2887918356057357e-06,0
M2,0.1,32,aligned_guard_1p1,1111,0.0007658750541871218,3.577993275520209e-07,0.10002523015191514,8,8,1.3232630535419181e-06,0
M2,0.1,32,aligned_guard_1p1,1112,0.0007662327632641302,3.577090770084774e-07,0.0996114024699622,8,8,1.3542730769078699e-06,0
M2,0.1,32,aligned_guard_1p1,1113,0.0007665918678125441,3.5910454841386714e-07,0.09984451200402393,8,8,1.431453436651263e-06,0
M2,0.1,32,aligned_guard_1p1,1114,0.0007669515315949655,3.596637824214059e-07,0.09997186797401066,8,8,1.4817788137657759e-06,0
M2,0.1,32,aligned_guard_1p1,1115,0.0007673112965865678,3.597649916023441e-07,0.09955926630493633,8,8,1.5156495124578348e-06,0
M2,0.1,32,aligned_guard_1p1,1116,0.0007676726542029452,3.6135761637739826e-07,0.09999424226690781,8,8,1.5841306767122102e-06,0
M2,0.1,32,aligned_guard_1p1,1117,0.0007680340326265277,3.6137842358248097e-07,0.09979977830063899,8,8,1.58032929920425e-06,0
M2,0.1,32,aligned_guard_1p1,1118,0.0007683961360597576,3.6210343322993853e-07,0.09978867236967258,8,8,1.5741289955161486e-06,0
M2,0.1,32,aligned_guard_1p1,1119,0.000768759006338148,3.6287027839042355e-07,0.09987302001760298,8,8,1.531916445675726e-06,0
M2,0.1,32,aligned_guard_1p1,1120,0.000769122337974987,3.633316368389245e-07,0.09983644627827902,8,8,1.4375187059667674e-06,0
M2,0.1,32,aligned_guard_1p1,1121,0.000769486264827738,3.639268527509407e-07,0.09980890681031401,8,8,1.3047600168437685e-06,0
M2,0.1,32,aligned_guard_1p1,1122,0.0007698508884514017,3.6462362366374836e-07,0.09994808494453118,8,8,1.134800606394664e-06,0
M2,0.1,32,aligned_guard_1p1,1123,0.0007702157014679453,3.6481301654364446e-07,0.09991315956970383,8,8,9.248596897586011e-07,0
M2,0.1,32,aligned_guard_1p1,1124,0.0007705808315650364,3.6513009709109926e-07,0.09993951997436407,8,8,7.126104883997577e-07,0
M2,0.1,32,aligned_guard_1p1,1125,0.0007709461826265432,3.6535106150675976e-07,0.09967356185135688,8,8,5.116172960853349e-07,0
M2,0.1,32,aligned_guard_1p1,1126,0.0007713127302392909,3.6654761274770894e-07,0.09920694727802686,8,8,3.499925113703084e-07,0
M2,0.1,32,aligned_guard_1p1,1127,0.0007716822080055208,3.694777662298806e-07,0.0986921147694926,8,8,2.2355083739687107e-07,0
M2,0.1,32,aligned_guard_1p1,1128,0.0007720565821559712,3.743741504504597e-07,0.09813262466168636,8,8,1.3617634515807953e-07,0
M2,0.1,32,aligned_guard_1p1,1129,0.0007724380803088446,3.814981528733385e-07,0.09752363444387452,8,8,8.011556430278306e-08,0
M2,0.1,32,aligned_guard_1p1,1130,0.0007728292656405325,3.9118533168787223e-07,0.0968590001361256,8,8,4.4155804207807886e-08,0
M2,0.1,32,aligned_guard_1p1,1131,0.000773233136557162,4.03870916629431e-07,0.09613139712346448,7,7,1.0620656672294752e-06,0
M2,0.1,32,aligned_guard_1p1,1132,0.0007736532603967341,4.2012383957212987e-07,0.09533205291177849,7,7,4.2259316497625467e-07,0
M2,0.1,32,aligned_guard_1p1,1133,0.0007740939556579187,4.4069526118452304e-07,0.09445043607270807,7,7,2.0078311503499625e-07,0
M2,0.1,32,aligned_guard_1p1,1134,0.0007745605445690014,4.665889110827135e-07,0.09347396959932605,7,7,2.1105426996950685e-07,0
M2,0.1,32,aligned_guard_1p1,1135,0.0007750597091097637,4.991645407622419e-07,0.09238789431061001,7,7,2.301600848767946e-07,0
M2,0.1,32,aligned_guard_1p1,1136,0.0007756000012600361,5.402921502724593e-07,0.0911755460808648,7,7,2.504071776059233e-07,0
M2,0.1,32,aligned_guard_1p1,1137,0.0007761925857560953,5.925844960591375e-07,0.08981955986587287,7,7,2.837917604822956e-07,0
M2,0.1,32,aligned_guard_1p1,1138,0.0007768444287017603,6.518429456650514e-07,0.0873569284702631,7,7,3.008227367987767e-07,0
M2,0.1,32,aligned_guard_1p1,1139,0.0007775614559419919,7.170272402315566e-07,0.08364639641967565,7,7,2.871554234219384e-07,0
M2,0.1,32,aligned_guard_1p1,1140,0.0007783501859062466,7.887299642547123e-07,0.07894546525231165,7,7,2.487929445305826e-07,0
M2,0.1,32,aligned_guard_1p1,1141,0.0007792177888669268,8.676029606801836e-07,0.07361187303382905,7,7,2.0272022794124782e-07,0
