model,eta_target,grid,variant,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
M2,0.5,64,aligned_guard_1p1,361,0.00041851850908341523,1.7786095675921523e-06,0.3664481536416284,30,15,1.7712969823059315e-06,0
M2,0.5,64,aligned_guard_1p1,362,0.0004204749796077666,1.956470524351368e-06,0.487355144153802,38,19,7.418380060173928e-07,0
M2,0.5,64,aligned_guard_1p1,363,0.00042147859604016745,1.0036164324008527e-06,0.34967407847759224,30,15,3.346708642458921e-07,1
M2,0.5,64,aligned_guard_1p1,364,0.0004225825741158084,1.103978075640938e-06,0.4287995116663677,32,16,1.3045871068296927e-06,0
M2,0.5,64,aligned_guard_1p1,365,0.0004237969499990134,1.214375883205032e-06,0.5089373211966659,36,18,4.2078422965411434e-07,0
M2,0.5,64,aligned_guard_1p1,366,0.000424990000530609,1.1930505315955864e-06,0.518334435433785,34,17,1.4951934855585273e-06,0
M2,0.5,64,aligned_guard_1p1,367,0.0004261408506864521,1.1508501558430546e-06,0.5093312666538833,34,17,7.799920129114969e-07,0
M2,0.5,64,aligned_guard_1p1,368,0.00042727061654925067,1.1297658627985981e-06,0.5005848934250118,34,17,5.442967459829558e-07,0
M2,0.5,64,aligned_guard_1p1,369,0.0004283990623709661,1.1284458217153915e-06,0.5050784763818834,34,17,5.020715647682119e-07,0
M2,0.5,64,aligned_guard_1p1,370,0.0004295161618658792,1.117099494913131e-06,0.5038243502288924,34,17,3.856644349937957e-07,0
M2,0.5,64,aligned_guard_1p1,371,0.00043062478185854693,1.1086199926677042e-06,0.5013370331969954,32,16,1.7824920058329699e-06,0
M2,0.5,64,aligned_guard_1p1,372,0.0004317304452339394,1.1056633753925005e-06,0.4983178956163768,32,16,1.6561580062540415e-06,0
M2,0.5,64,aligned_guard_1p1,373,0.0004328398408477824,1.1093956138429356e-06,0.49422849551230225,32,16,1.759513982552474e-06,0
M2,0.5,64,aligned_guard_1p1,374,0.00043396219176837524,1.1223509205928825e-06,0.49793453903789486,34,17,3.7193096693386005e-07,0
M2,0.5,64,aligned_guard_1p1,375,0.000435089198264813,1.1270064964377445e-06,0.4964299152113878,34,17,4.2037065922038734e-07,0
M2,0.5,64,aligned_guard_1p1,376,0.00043622430964902303,1.135111384210042e-06,0.49599647734385266,34,17,5.245842336715728e-07,0
M2,0.5,64,aligned_guard_1p1,377,0.00043736858328407863,1.1442736350555965e-06,0.49674135161135624,34,17,7.240027089452323e-07,0
M2,0.5,64,aligned_guard_1p1,378,0.0004385203634120504,1.1517801279717706e-06,0.49818816682746814,34,17,1.1332236808932908e-06,0
M2,0.5,64,aligned_guard_1p1,379,0.0004396763323858886,1.155968973838206e-06,0.5009097910282633,34,17,8.067358259846237e-07,0
M2,0.5,64,aligned_guard_1p1,380,0.00044083020179964597,1.1538694137573584e-06,0.4966052910548857,15,15,4.7307018941021566e-07,0
M2,0.5,64,aligned_guard_1p1,381,0.00044199195886762476,1.161757067978793e-06,0.43189382397283865,11,11,1.5564665674833676e-06,0
M2,0.5,64,aligned_guard_1p1,382,0.00044326989164240145,1.2779327747766724e-06,0.3312001428541793,16,12,1.3202981883915955e-06,0
M2,0.5,64,aligned_guard_1p1,383,0.0004446756176946558,1.4057260522543399e-06,0.326473586008346,19,13,1.5068176991051234e-06,0
M2,0.5,64,aligned_guard_1p1,384,0.00044622191635213557,1.5462986574797739e-06,0.38147472648037273,23,14,1.3395782485271293e-06,0
M2,0.5,64,aligned_guard_1p1,385,0.0004479228448753633,1.7009285232277514e-06,0.4190119398414245,30,15,3.19382029764829e-07,0
M2,0.5,64,aligned_guard_1p1,386,0.00044979386625091386,1.8710213755505266e-06,0.4163794713071452,32,16,1.097184920874448e-06,0
M2,0.5,64,aligned_guard_1p1,387,0.00045185198976401946,2.0581235131055796e-06,0.5026075134626241,38,19,4.860310747869101e-07,0
M2,0.5,64,aligned_guard_1p1,388,0.000452875712777493,1.023723013473529e-06,0.3312541746901197,14,14,1.0858849130857202e-06,1
M2,0.5,64,aligned_guard_1p1,389,0.00045400180809231387,1.1260953148208821e-06,0.4082864520524825,16,16,6.796809974664359e-07,0
M2,0.5,64,aligned_guard_1p1,390,0.00045524051293861686,1.2387048463029704e-06,0.4931893651551718,17,17,1.929964251191848e-06,0
M2,0.5,64,aligned_guard_1p1,391,0.0004564963235195215,1.255810580904596e-06,0.5253054605663778,18,18,4.557407638898111e-07,0
M2,0.5,64,aligned_guard_1p1,392,0.0004576916381270934,1.1953146075719416e-06,0.5135318209932416,17,17,1.0119072949647222e-06,0
M2,0.5,64,aligned_guard_1p1,393,0.0004588554555953664,1.1638174682729863e-06,0.505698192157769,17,17,6.257991768084373e-07,0
M2,0.5,64,aligned_guard_1p1,394,0.00046000615920309244,1.1507036077260638e-06,0.5042796256354263,17,17,4.6754685901573847e-07,0
M2,0.5,64,aligned_guard_1p1,395,0.00046114709723551453,1.140938032422091e-06,0.49944894235289794,17,17,3.8874147342445866e-07,0
M2,0.5,64,aligned_guard_1p1,396,0.0004622892941005706,1.1421968650560613e-06,0.4990105624115152,17,17,3.8657711969146655e-07,0
M2,0.5,64,aligned_guard_1p1,397,0.00046343375571230113,1.1444616117305094e-06,0.5017782906389523,17,17,3.7630123236778903e-07,0
M2,0.5,64,aligned_guard_1p1,398,0.0004645741613785897,1.1404056662885711e-06,0.49926598009723583,16,16,1.9647338074586424e-06,0
M2,0.5,64,aligned_guard_1p1,399,0.000465716243667139,1.1420822885493506e-06,0.4933132570519243,18,17,3.704468676153519e-07,0
M2,0.5,64,aligned_guard_1p1,400,0.00046687380660734307,1.1575629402040775e-06,0.49854648208383134,18,17,4.865354468674078e-07,0
M2,0.5,64,aligned_guard_1p1,401,0.00046803474443541244,1.1609378280693912e-06,0.4966863130391023,18,17,5.825517982228095e-07,0
M2,0.5,64,aligned_guard_1p1,402,0.0004692034275635682,1.168683128155773e-06,0.4975571942569177,18,17,8.301223922838027e-07,0
M2,0.5,64,aligned_guard_1p1,403,0.00047037784845592527,1.1744208923570645e-06,0.4993904179871126,18,17,1.214020256157681e-06,0
M2,0.5,64,aligned_guard_1p1,404,0.0004715537029077295,1.1758544518042515e-06,0.5015271287681404,17,16,1.8052552117678258e-06,0
M2,0.5,64,aligned_guard_1p1,405,0.0004727259769327582,1.1722740250287213e-06,0.47994241085324396,15,14,2.4230640848310185e-07,0
M2,0.5,64,aligned_guard_1p1,406,0.00047394724223305193,1.2212653002936818e-06,0.3986629392562264,14,13,1.0075272937945983e-06,0
M2,0.5,64,aligned_guard_1p1,407,0.000475290634063375,1.34339183032305e-06,0.41952906533642337,15,14,2.621157968521763e-07,0
M2,0.5,64,aligned_guard_1p1,408,0.0004767683650767304,1.477731013355355e-06,0.4383231486341689,17,14,9.667470707068416e-07,0
M2,0.5,64,aligned_guard_1p1,409,0.0004783938691914213,1.6255041146908907e-06,0.4498186912743933,19,15,1.5580744327907922e-06,0
M2,0.5,64,aligned_guard_1p1,410,0.00048018192371758125,1.7880545261599798e-06,0.5395674447237594,25,15,1.787633967861525e-06,0
M2,0.5,64,aligned_guard_1p1,411,0.00048183885701076336,1.656933293182101e-06,0.45675336988765197,30,15,3.514049104869432e-07,0
M2,0.5,64,aligned_guard_1p1,412,0.0004836526731776694,1.8138161669060685e-06,0.5045866526294129,34,17,1.0782950863468844e-06,0
M2,0.5,64,aligned_guard_1p1,413,0.0004845513375386143,8.986643609448594e-07,0.33946752384178813,26,13,9.339055060960677e-07,1
M2,0.5,64,aligned_guard_1p1,414,0.00048553986833565365,9.885307970393455e-07,0.36855082348803636,30,15,2.869031004178385e-07,0
M2,0.5,64,aligned_guard_1p1,415,0.0004866272522123969,1.0873838767432802e-06,0.4214496551497672,32,16,8.622044661678776e-07,0
M2,0.5,64,aligned_guard_1p1,416,0.00048782337447681454,1.1961222644176084e-06,0.4948083414332214,34,17,1.0639906001495446e-06,0
M2,0.5,64,aligned_guard_1p1,417,0.0004890320467689519,1.2086722921374146e-06,0.5117081701113112,34,17,1.1038445140444472e-06,0
M2,0.5,64,aligned_guard_1p1,418,0.0004902130639607182,1.18101719176625e-06,0.5062166460423422,34,17,7.077852924850362e-07,0
M2,0.5,64,aligned_guard_1p1,419,0.0004913795775483289,1.1665135876107326e-06,0.5034410127377432,34,17,5.36216383588703e-07,0
M2,0.5,64,aligned_guard_1p1,420,0.0004925381180308247,1.158540482495814e-06,0.50208504438859,34,17,4.3033295056694856e-07,0
M2,0.5,64,aligned_guard_1p1,421,0.0004936918473595948,1.1537293287700067e-06,0.49692534477217354,34,17,3.862311605194628e-07,0
M2,0.5,64,aligned_guard_1p1,422,0.0004948527152252688,1.1608678656740275e-06,0.5011179595199763,34,17,4.032495756090296e-07,0
M2,0.5,64,aligned_guard_1p1,423,0.0004960109932749979,1.1582780497290793e-06,0.5004331244578979,34,17,3.6974341542666535e-07,0
M2,0.5,64,aligned_guard_1p1,424,0.000497168268836027,1.157275561029061e-06,0.4951546857654976,34,17,3.6955311449670816e-07,0
M2,0.5,64,aligned_guard_1p1,425,0.0004983368688657732,1.1686000297461993e-06,0.4980319738697859,34,17,4.4391352552298486e-07,0
M2,0.5,64,aligned_guard_1p1,426,0.0004995100867423946,1.17321787662145e-06,0.49554915266963867,34,17,5.208532813952526e-07,0
M2,0.5,64,aligned_guard_1p1,427,0.0005006938420472933,1.1837553048986688e-06,0.49721524812228485,34,17,7.205191042717837e-07,0
M2,0.5,64,aligned_guard_1p1,428,0.0005018842272068083,1.1903851595149962e-06,0.4985063182882789,34,17,1.095088128082572e-06,0
M2,0.5,64,aligned_guard_1p1,429,0.0005030781791346419,1.1939519278335542e-06,0.5008518562266211,33,17,6.16784393435625e-07,0
M2,0.5,64,aligned_guard_1p1,430,0.000504270100371421,1.1919212367791697e-06,0.5121651540289397,17,17,1.3588889893635345e-06,0
M2,0.5,64,aligned_guard_1p1,431,0.0005054337106125737,1.163610241152623e-06,0.5318193716547646,16,16,4.4943746165918675e-07,0
M2,0.5,64,aligned_guard_1p1,432,0.0005065277006994071,1.093990086833459e-06,0.43731968499955065,12,12,4.1627571783323774e-07,0
M2,0.5,64,aligned_guard_1p1,433,0.000507731089794924,1.203389095516805e-06,0.2983915133773577,12,12,4.761520746604977e-07,0
M2,0.5,64,aligned_guard_1p1,434,0.0005090548177999924,1.3237280050684856e-06,0.30202219876146297,13,13,4.6758730778088305e-07,0
M2,0.5,64,aligned_guard_1p1,435,0.0005105109186055677,1.4561008055753342e-06,0.3528727312435388,14,14,4.064667266304505e-07,0
M2,0.5,64,aligned_guard_1p1,436,0.0005121126294917006,1.6017108861328677e-06,0.3931726048274575,14,14,8.341223556209923e-07,0
M2,0.5,64,aligned_guard_1p1,437,0.0005138745114664468,1.7618819747461546e-06,0.38996873035237406,15,15,3.288524883183238e-07,0
M2,0.5,64,aligned_guard_1p1,438,0.0005158125816386675,1.93807017222077e-06,0.45332601180166093,17,17,8.99592998475189e-07,0
M2,0.5,64,aligned_guard_1p1,439,0.0005168785202333889,1.0659385947214237e-06,0.31198075543077236,14,14,5.188376584318443e-07,1
M2,0.5,64,aligned_guard_1p1,440,0.0005180510526875825,1.1725324541935663e-06,0.3862904822413791,16,16,3.3519992306801264e-07,0
M2,0.5,64,aligned_guard_1p1,441,0.0005193408383871955,1.289785699612923e-06,0.4736187040821808,17,17,1.5718751697225042e-06,0
M2,0.5,64,aligned_guard_1p1,442,0.0005207024671494214,1.3616287622259142e-06,0.5356615304427919,18,18,9.878997568210679e-07,0
M2,0.5,64,aligned_guard_1p1,443,0.0005219734458223722,1.2709786729507681e-06,0.5198520837182686,17,17,1.5473236493591842e-06,0
M2,0.5,64,aligned_guard_1p1,444,0.000523195888429373,1.2224426070008492e-06,0.5079103597108842,17,17,7.853272621273944e-07,0
M2,0.5,64,aligned_guard_1p1,445,0.0005243992923210525,1.2034038916795233e-06,0.5057394328401121,17,17,5.614874259853827e-07,0
M2,0.5,64,aligned_guard_1p1,446,0.0005255890392673421,1.1897469462896078e-06,0.4998015396088624,17,17,4.447386293514908e-07,0
M2,0.5,64,aligned_guard_1p1,447,0.0005267792586364348,1.190219369092667e-06,0.5009519732974893,17,17,4.2897061116922734e-07,0
M2,0.5,64,aligned_guard_1p1,448,0.0005279672161977735,1.187957561338777e-06,0.5007464564716251,17,17,3.998366879407713e-07,0
M2,0.5,64,aligned_guard_1p1,449,0.0005291534028856529,1.1861866878793308e-06,0.4949672960509798,18,17,4.009881462774448e-07,0
M2,0.5,64,aligned_guard_1p1,450,0.0005303516504237661,1.1982475381132634e-06,0.49994511009355297,18,17,4.850623622692969e-07,0
M2,0.5,64,aligned_guard_1p1,451,0.0005315500295197123,1.1983790959461927e-06,0.4971519271094856,18,17,5.366943768984249e-07,0
M2,0.5,64,aligned_guard_1p1,452,0.0005327552738631404,1.2052443434281196e-06,0.4977134085170507,18,17,7.109741577168585e-07,0
M2,0.5,64,aligned_guard_1p1,453,0.0005339660553317562,1.2107814686158192e-06,0.49851027209624865,18,17,1.0783024070214126e-06,0
M2,0.5,64,aligned_guard_1p1,454,0.0005351804550506672,1.214399718910958e-06,0.5010617324049054,18,17,6.537497190326772e-07,0
M2,0.5,64,aligned_guard_1p1,455,0.00053639228149876,1.211826448092835e-06,0.49417380168472064,16,15,3.2913274752819206e-07,0
M2,0.5,64,aligned_guard_1p1,456,0.000537618395108953,1.2261136101929294e-06,0.42609722669033184,15,14,3.1077586342653864e-07,0
M2,0.5,64,aligned_guard_1p1,457,0.0005389671200801652,1.3487249712122224e-06,0.37500714737933716,15,14,9.536271614279768e-07,0
M2,0.5,64,aligned_guard_1p1,458,0.0005404507175484986,1.4835974683334447e-06,0.4029816765830585,16,15,2.8443595663731386e-07,0
M2,0.5,64,aligned_guard_1p1,459,0.0005420826747636655,1.6319572151667894e-06,0.42939642820726354,16,15,7.6117516021195e-07,0
M2,0.5,64,aligned_guard_1p1,460,0.0005438778277003489,1.7951529366834685e-06,0.45764094619222406,19,16,3.557368660926996e-07,0
M2,0.5,64,aligned_guard_1p1,461,0.0005458391392390344,1.9613115386854456e-06,0.48228917964851514,26,16,9.668797326307951e-07,0
M2,0.5,64,aligned_guard_1p1,462,0.0005478724748615698,2.0333356225354454e-06,0.4961015692139374,32,16,1.4623672103241104e-06,0
M2,0.5,64,aligned_guard_1p1,463,0.0005499217887004246,2.049313838854837e-06,0.4992360473105146,36,18,1.8116142522862554e-06,0
M2,0.5,64,aligned_guard_1p1,464,0.0005509480135943875,1.0262248939629384e-06,0.32821945960870424,28,14,1.0016323162200282e-06,1
M2,0.5,64,aligned_guard_1p1,465,0.0005520768609777468,1.1288473833592323e-06,0.4014801555790348,32,16,4.678260808206423e-07,0
M2,0.5,64,aligned_guard_1p1,466,0.0005533185930994419,1.2417321216951556e-06,0.4795938221796589,34,17,8.965420643652948e-07,0
M2,0.5,64,aligned_guard_1p1,467,0.0005546131595265611,1.294566427119233e-06,0.5163140160972742,34,17,1.4898340876187957e-06,0
M2,0.5,64,aligned_guard_1p1,468,0.0005558668214326475,1.253661906086368e-06,0.5098008573227129,34,17,8.530897325246223e-07,0
M2,0.5,64,aligned_guard_1p1,469,0.0005570963818463648,1.2295604137173684e-06,0.5046508465906693,34,17,5.87731300178039e-07,0
M2,0.5,64,aligned_guard_1p1,470,0.0005583146106693462,1.2182288229813328e-06,0.4985899449974142,34,17,4.852625586649576e-07,0
M2,0.5,64,aligned_guard_1p1,471,0.0005595362847476187,1.2216740782725279e-06,0.5031576533839477,34,17,4.79219648633214e-07,0
M2,0.5,64,aligned_guard_1p1,472,0.0005607502919976887,1.2140072500698874e-06,0.4976897320904287,34,17,4.312568422499359e-07,0
M2,0.5,64,aligned_guard_1p1,473,0.0005619699346503216,1.2196426526329319e-06,0.5005148827970766,34,17,4.6495068429909536e-07,0
M2,0.5,64,aligned_guard_1p1,474,0.0005631883226489133,1.218387998591653e-06,0.4963428347924202,34,17,4.841729047133844e-07,0
M2,0.5,64,aligned_guard_1p1,475,0.0005644156880032467,1.227365354333367e-06,0.49794774293339955,34,17,6.042499967390768e-07,0
M2,0.5,64,aligned_guard_1p1,476,0.0005656481118587129,1.232423855466222e-06,0.49835185959133266,34,17,8.062521001804555e-07,0
M2,0.5,64,aligned_guard_1p1,477,0.0005668846115644397,1.2364997057268496e-06,0.49986347835419576,34,17,1.1381378592859488e-06,0
M2,0.5,64,aligned_guard_1p1,478,0.0005681214489803258,1.2368374158860675e-06,0.5018287013729724,31,16,1.6800369503568518e-06,0
M2,0.5,64,aligned_guard_1p1,479,0.0005693537792680337,1.2323302877078935e-06,0.47957978441125687,14,14,1.8586797250817344e-06,0
M2,0.5,64,aligned_guard_1p1,480,0.0005706385814300146,1.2848021619809625e-06,0.41935723661520924,13,13,5.744487727214789e-07,0
M2,0.5,64,aligned_guard_1p1,481,0.0005720518638081937,1.4132823781790589e-06,0.4031298213532759,15,15,3.7592324404015954e-07,0
M2,0.5,64,aligned_guard_1p1,482,0.0005736064744241906,1.554610615996965e-06,0.499251191198175,16,16,5.147056088839544e-07,0
M2,0.5,64,aligned_guard_1p1,483,0.0005751634167444142,1.5569423202235994e-06,0.4934209000972222,15,15,3.280527028753386e-07,0
M2,0.5,64,aligned_guard_1p1,484,0.0005767411187832991,1.577702038884879e-06,0.44364473616026506,14,14,1.2174080656420841e-06,0
M2,0.5,64,aligned_guard_1p1,485,0.0005784765910260726,1.735472242773367e-06,0.48973669505029693,18,17,6.311687917133242e-07,0
M2,0.5,64,aligned_guard_1p1,486,0.0005793625121038239,8.859210777513469e-07,0.33579461594485943,13,13,4.4986273782218403e-07,1
M2,0.5,64,aligned_guard_1p1,487,0.0005803370252893504,9.745131855264816e-07,0.3727208577131343,13,13,4.062414869291726e-07,0
M2,0.5,64,aligned_guard_1p1,488,0.0005814089897934295,1.0719645040791299e-06,0.3729782443773594,12,12,8.100261450211953e-07,0
M2,0.5,64,aligned_guard_1p1,489,0.0005825881507479165,1.179160954487043e-06,0.315335208254146,13,13,1.5610352108253106e-06,0
M2,0.5,64,aligned_guard_1p1,490,0.0005838852277978522,1.2970770499357475e-06,0.36059372491163016,15,15,9.25294887585406e-07,0
M2,0.5,64,aligned_guard_1p1,491,0.0005853120125527816,1.4267847549293224e-06,0.45273188337890463,17,17,1.3828910338294802e-06,0
M2,0.5,64,aligned_guard_1p1,492,0.0005860967441679927,7.847316152111274e-07,0.3188586863267314,14,14,2.8889330256523943e-07,1
M2,0.5,64,aligned_guard_1p1,493,0.000586959948944725,8.632047767322402e-07,0.3690691632736338,14,14,1.3926459194751497e-06,0
M2,0.5,64,aligned_guard_1p1,494,0.0005879094741991304,9.495252544054643e-07,0.41054788669132536,15,15,5.453802794071624e-07,0
M2,0.5,64,aligned_guard_1p1,495,0.0005889539519789765,1.0444777798460109e-06,0.4443483825542749,15,15,1.828138195452696e-06,0
M2,0.5,64,aligned_guard_1p1,496,0.0005901028775368071,1.1489255578306121e-06,0.4769657304245165,16,16,1.0611109187012794e-06,0
M2,0.5,64,aligned_guard_1p1,497,0.0005913072885505796,1.204411013772444e-06,0.4907303435443779,16,16,1.9740682666752968e-06,0
M2,0.5,64,aligned_guard_1p1,498,0.0005925344503000176,1.2271617494379846e-06,0.5000276974498193,17,17,4.409974827338333e-07,0
M2,0.5,64,aligned_guard_1p1,499,0.000593761544074719,1.2270937747014878e-06,0.49698386465189814,17,17,4.2990942605960354e-07,0
M2,0.5,64,aligned_guard_1p1,500,0.0005949960849340696,1.2345408593506146e-06,0.4998984351505639,17,17,4.792192002328461e-07,0
M2,0.5,64,aligned_guard_1p1,501,0.0005962308766162828,1.2347916822131924e-06,0.5063370463332613,18,17,4.952468390375578e-07,0
M2,0.5,64,aligned_guard_1p1,502,0.0005974502142997045,1.2193376834217226e-06,0.49174479638770513,18,17,4.526029062334521e-07,0
M2,0.5,64,aligned_guard_1p1,503,0.0005986900217083226,1.2398074086180702e-06,0.4968440088707297,18,17,7.340146612567408e-07,0
M2,0.5,64,aligned_guard_1p1,504,0.0005999377044683864,1.2476827600638803e-06,0.498697479827293,18,17,1.0231883203698893e-06,0
M2,0.5,64,aligned_guard_1p1,505,0.0006011886459815619,1.2509415131754556e-06,0.5009733337077292,17,16,1.1095229211250256e-06,0
M2,0.5,64,aligned_guard_1p1,506,0.0006024371570589052,1.2485110773433523e-06,0.4733562178702053,14,13,8.32625752256494e-07,0
M2,0.5,64,aligned_guard_1p1,507,0.0006037559430283394,1.3187859694342232e-06,0.3895839118668801,11,10,1.4742845649654197e-06,0
M2,0.5,64,aligned_guard_1p1,508,0.0006052066075947171,1.4506645663776456e-06,0.2749742113295566,16,11,9.152302550406799e-07,0
M2,0.5,64,aligned_guard_1p1,509,0.0006068023386177325,1.5957310230154103e-06,0.26928566545216204,18,12,1.0050763845003244e-06,0
M2,0.5,64,aligned_guard_1p1,510,0.0006085576427430495,1.7553041253169515e-06,0.3269715822589116,20,13,1.7605165696213387e-06,0
M2,0.5,64,aligned_guard_1p1,511,0.0006104884772808981,1.9308345378486466e-06,0.39493182796882,24,15,5.62675118652236e-07,0
M2,0.5,64,aligned_guard_1p1,512,0.0006126123952725316,2.1239179916335114e-06,0.4580200660418569,31,16,4.5118414889991523e-07,0
M2,0.5,64,aligned_guard_1p1,513,0.0006149309814536875,2.318586181155886e-06,0.46483042148967757,32,16,1.3797087283879966e-06,0
M2,0.5,64,aligned_guard_1p1,514,0.000617424994403319,2.494012949631541e-06,0.5197062040562891,40,20,1.319696438932939e-06,0
M2,0.5,64,aligned_guard_1p1,515,0.0006186247169245078,1.1997225211888254e-06,0.3647092241480429,30,15,8.689406503648082e-07,1
M2,0.5,64,aligned_guard_1p1,516,0.0006199444116978156,1.319694773307708e-06,0.4492053198876844,34,17,6.93846834829132e-07,0
M2,0.5,64,aligned_guard_1p1,517,0.0006213960759484541,1.451664250638479e-06,0.5327890896975869,36,18,1.1478656607009583e-06,0
M2,0.5,64,aligned_guard_1p1,518,0.0006227584013776989,1.362325429244853e-06,0.5246766943950575,34,17,1.8461940303221043e-06,0
M2,0.5,64,aligned_guard_1p1,519,0.0006240566536574344,1.2982522797354176e-06,0.508844779280544,34,17,8.306322818133106e-07,0
M2,0.5,64,aligned_guard_1p1,520,0.0006253323396157054,1.275685958271025e-06,0.5039814482764288,34,17,6.009644767974128e-07,0
M2,0.5,64,aligned_guard_1p1,521,0.0006265979476679797,1.2656080522743012e-06,0.501958329373925,34,17,5.147080994310914e-07,0
M2,0.5,64,aligned_guard_1p1,522,0.0006278586181043612,1.2606704363814915e-06,0.4984150741798109,34,17,4.856292545366542e-07,0
M2,0.5,64,aligned_guard_1p1,523,0.0006291232973864396,1.26467928207834e-06,0.49905098173859697,34,17,5.262227615297386e-07,0
M2,0.5,64,aligned_guard_1p1,524,0.00063039038164071,1.2670842542704176e-06,0.499269386716643,34,17,5.927613455583617e-07,0
M2,0.5,64,aligned_guard_1p1,525,0.0006316593201015709,1.2689384608609527e-06,0.49826492712095644,34,17,7.339185079539794e-07,0
M2,0.5,64,aligned_guard_1p1,526,0.0006329326772975039,1.273357195932949e-06,0.4999362108340624,34,17,1.0567381135107537e-06,0
M2,0.5,64,aligned_guard_1p1,527,0.0006342061969669519,1.2735196694479873e-06,0.5009080275177663,33,17,3.77824528880817e-07,0
M2,0.5,64,aligned_guard_1p1,528,0.0006354774080471165,1.2712110801646295e-06,0.48609061584378943,14,14,5.398149749958809e-07,0
M2,0.5,64,aligned_guard_1p1,529,0.0006367849945739186,1.3075865268021828e-06,0.40931830572519756,15,15,3.199799486088647e-07,0
M2,0.5,64,aligned_guard_1p1,530,0.000638223339753401,1.438345179482401e-06,0.4526245722102712,16,16,1.4510719438843125e-06,0
M2,0.5,64,aligned_guard_1p1,531,0.0006398055194508317,1.5821796974306413e-06,0.5354955134610343,17,17,1.1337517072318908e-06,0
M2,0.5,64,aligned_guard_1p1,532,0.0006412828237957408,1.4773043449091098e-06,0.4994178700096369,14,14,8.354937334025587e-07,0
M2,0.5,64,aligned_guard_1p1,533,0.0006427618501118001,1.4790263160593386e-06,0.38990316194920444,13,13,1.93957783004813e-06,0
M2,0.5,64,aligned_guard_1p1,534,0.0006443887790594653,1.6269289476652725e-06,0.4237717268732571,14,14,7.69894868313748e-07,0
M2,0.5,64,aligned_guard_1p1,535,0.0006461784009018971,1.7896218424317998e-06,0.44103443378073365,15,15,4.1335646905512045e-07,0
M2,0.5,64,aligned_guard_1p1,536,0.0006481469849285721,1.96858402667498e-06,0.49867866496456054,15,15,1.5500734867522548e-06,0
M2,0.5,64,aligned_guard_1p1,537,0.0006501207850577744,1.97380012920232e-06,0.495134953529385,16,16,4.2754209739348176e-07,0
M2,0.5,64,aligned_guard_1p1,538,0.0006521139791507513,1.9931940929768962e-06,0.5135533305194719,18,18,6.629870216767462e-07,0
M2,0.5,64,aligned_guard_1p1,539,0.0006540545702973035,1.940591146552132e-06,0.5407855549450662,20,20,1.1207599534072842e-06,0
M2,0.5,64,aligned_guard_1p1,540,0.0006549516870605042,8.971167632007387e-07,0.3488332553266973,14,14,1.0611514432592586e-06,1
M2,0.5,64,aligned_guard_1p1,541,0.0006559385155000249,9.868284395208128e-07,0.40165365255444224,15,15,6.105465516616937e-07,0
M2,0.5,64,aligned_guard_1p1,542,0.0006570240267834978,1.0855112834728942e-06,0.44121346193878397,15,15,1.7890471624063456e-06,0
M2,0.5,64,aligned_guard_1p1,543,0.000658218089195318,1.1940624118201837e-06,0.47333710037644594,16,16,1.0386600034680556e-06,0
M2,0.5,64,aligned_guard_1p1,544,0.0006594794126906352,1.2613234953171254e-06,0.4920032457131939,17,17,3.9593851136337955e-07,0
M2,0.5,64,aligned_guard_1p1,545,0.0006607612370549122,1.2818243642770554e-06,0.4986641706217224,17,17,4.933073925502114e-07,0
M2,0.5,64,aligned_guard_1p1,546,0.0006620464951903412,1.2852581354290079e-06,0.500071224100428,17,17,5.1630709804031e-07,0
M2,0.5,64,aligned_guard_1p1,547,0.0006633315702691373,1.2850750787960682e-06,0.4993289043104703,17,17,5.414415023513234e-07,0
M2,0.5,64,aligned_guard_1p1,548,0.000664618372482771,1.2868022136337621e-06,0.49878843914600973,17,17,6.213470528020608e-07,0
M2,0.5,64,aligned_guard_1p1,549,0.0006659083003486183,1.2899278658472255e-06,0.4980231964133675,18,17,8.431752847571083e-07,0
M2,0.5,64,aligned_guard_1p1,550,0.0006672033483254363,1.2950479768180958e-06,0.500110293998314,18,17,9.32680930863209e-07,0
M2,0.5,64,aligned_guard_1p1,551,0.0006684981106932176,1.2947623677812776e-06,0.5012557177864437,17,16,3.8478975707777685e-07,0
M2,0.5,64,aligned_guard_1p1,552,0.0006697896294947378,1.291518801520087e-06,0.456068975971835,16,15,6.300461318270322e-07,0
M2,0.5,64,aligned_guard_1p1,553,0.0006712055543543141,1.4159248595763356e-06,0.48273368028498265,17,16,7.235708541005593e-07,0
M2,0.5,64,aligned_guard_1p1,554,0.0006726721237251735,1.4665693708593544e-06,0.487668196411842,18,17,4.6320368696919754e-07,0
M2,0.5,64,aligned_guard_1p1,555,0.0006741757786504382,1.5036549252648187e-06,0.5073865241730288,16,15,1.3386175652860814e-06,0
M2,0.5,64,aligned_guard_1p1,556,0.0006756575433935161,1.4817647430778462e-06,0.43360853213577627,17,16,4.096657693100029e-07,0
M2,0.5,64,aligned_guard_1p1,557,0.0006772874846109018,1.629941217385631e-06,0.5289014620976329,18,17,5.89739407468524e-07,0
M2,0.5,64,aligned_guard_1p1,558,0.0006788283587946498,1.5408741837480031e-06,0.5016689776301803,15,14,5.563134278522565e-07,0
M2,0.5,64,aligned_guard_1p1,559,0.00068036410672053,1.5357479258802236e-06,0.38407452722668856,20,13,1.140409416023353e-06,0
